Date,AAPL,ABT,ADBE,AMD,AMZN,BA,BAC,BLK,BMY,C,CAT,COP,COST,CVX,EOG,GE,GOOGL,GS,HAL,HD,HON,JNJ,JPM,KHC,KO,LLY,LMT,LOW,MCD,MDLZ,MMM,MRK,MS,MSFT,NKE,NVDA,ORCL,PEP,PFE,PG,PSX,SBUX,SLB,TSLA,UNH,UNP,WFC,WMT,XOM
2020-05-26,79.18250274658203,89.4800033569336,376.6300048828125,53.189998626708984,121.09300231933594,144.72999572753906,24.280000686645508,523.6300048828125,60.31999969482422,48.16999816894531,117.41000366210938,43.66999816894531,304.79998779296875,93.30000305175781,51.439998626708984,33.89211654663086,71.06849670410156,196.05999755859375,11.869999885559082,242.47999572753906,144.94000244140625,144.55999755859375,95.81999969482422,30.21500015258789,46.09000015258789,147.9600067138672,372.20001220703125,123.58999633789062,184.83999633789062,49.59000015258789,127.15718841552734,73.72137451171875,43.689998626708984,181.57000732421875,96.62000274658203,8.71774959564209,52.779998779296875,129.75,35.56925964355469,112.02999877929688,78.97000122070312,77.76000213623047,18.399999618530273,54.591331481933594,294.8900146484375,169.89999389648438,26.260000228881836,41.28666687011719,45.90999984741211
2020-05-27,79.52749633789062,90.76000213623047,375.1700134277344,52.7400016784668,120.51950073242188,149.52000427246094,25.979999542236328,536.4000244140625,60.400001525878906,52.2599983215332,122.41999816894531,44.66999816894531,306.010009765625,93.9000015258789,52.72999954223633,36.33434295654297,71.01399993896484,209.66000366210938,12.1899995803833,247.36000061035156,148.58999633789062,144.88999938964844,101.37000274658203,31.030000686645508,46.72999954223633,145.6999969482422,397.1199951171875,128.00999450683594,187.72000122070312,50.349998474121094,132.23243713378906,73.99809265136719,46.86000061035156,181.80999755859375,99.87000274658203,8.525250434875488,53.20000076293945,130.80999755859375,35.49335861206055,113.88999938964844,81.7300033569336,78.5999984741211,19.049999237060547,54.68199920654297,303.7699890136719,173.83999633789062,27.950000762939453,40.82666778564453,46.2400016784668
2020-05-28,79.5625,92.0999984741211,379.8299865722656,51.7400016784668,120.05500030517578,149.82000732421875,24.860000610351562,536.8400268554688,59.810001373291016,49.15999984741211,120.73999786376953,43.0099983215332,309.55999755859375,90.87000274658203,51.63999938964844,33.79243469238281,70.91200256347656,201.22000122070312,12.109999656677246,245.13999938964844,147.55999755859375,146.97000122070312,99.86000061035156,30.389999389648438,47.09000015258789,150.64999389648438,398.44000244140625,128.1199951171875,188.72999572753906,51.40999984741211,131.1204071044922,75.41984558105469,44.400001525878906,181.39999389648438,98.45999908447266,8.487000465393066,53.619998931884766,132.2899932861328,36.223907470703125,116.05999755859375,78.55999755859375,78.54000091552734,18.790000915527344,53.72066879272461,303.9700012207031,170.50999450683594,27.219999313354492,41.22999954223633,45.040000915527344
2020-05-29,79.48500061035156,94.91999816894531,386.6000061035156,53.79999923706055,122.11849975585938,145.85000610351562,24.1200008392334,528.6400146484375,59.720001220703125,47.90999984741211,120.12999725341797,42.18000030517578,308.4700012207031,91.69999694824219,50.970001220703125,32.745765686035156,71.6760025024414,196.49000549316406,11.75,248.47999572753906,145.85000610351562,148.75,97.30999755859375,30.469999313354492,46.68000030517578,152.9499969482422,388.44000244140625,130.35000610351562,186.32000732421875,52.119998931884766,130.80267333984375,77.02290344238281,44.20000076293945,183.25,98.58000183105469,8.875499725341797,53.77000045776367,131.5500030517578,36.2333984375,115.91999816894531,78.26000213623047,77.98999786376953,18.469999313354492,55.66666793823242,304.8500061035156,169.86000061035156,26.469999313354492,41.35333251953125,45.470001220703125
2020-06-01,80.4625015258789,93.01000213623047,389.67999267578125,53.630001068115234,123.552001953125,151.38999938964844,24.610000610351562,538.22998046875,60.290000915527344,49.45000076293945,120.5,43.38999938964844,308.2900085449219,92.79000091552734,51.810001373291016,33.692752838134766,71.74349975585938,199.92999267578125,12.039999961853027,247.2899932861328,146.17999267578125,147.19000244140625,98.5999984741211,30.424999237060547,46.9900016784668,152.4499969482422,388.9599914550781,129.32000732421875,187.41000366210938,52.25,130.0836181640625,75.91603088378906,44.70000076293945,182.8300018310547,99.54000091552734,8.806249618530273,53.060001373291016,132.99000549316406,33.64326477050781,117.25,78.83000183105469,78.31999969482422,18.43000030517578,59.87333297729492,305.92999267578125,169.5,27.09000015258789,41.31999969482422,46.279998779296875
2020-06-02,80.83499908447266,92.62000274658203,390.44000244140625,53.540000915527344,123.62049865722656,153.30999755859375,24.84000015258789,541.3400268554688,60.650001525878906,50.84000015258789,123.31999969482422,44.20000076293945,307.0899963378906,94.69000244140625,54.810001373291016,35.13814926147461,72.1155014038086,204.13999938964844,12.6899995803833,252.7100067138672,148.35000610351562,148.25,98.93000030517578,31.43000030517578,46.900001525878906,153.86000061035156,389.7699890136719,131.97999572753906,187.58999633789062,52.220001220703125,131.80601501464844,77.13740539550781,45.58000183105469,184.91000366210938,100.73999786376953,8.825249671936035,53.279998779296875,132.6300048828125,34.30739974975586,118.05999755859375,81.56999969482422,77.77999877929688,18.860000610351562,58.770668029785156,306.30999755859375,170.94000244140625,27.399999618530273,41.313331604003906,47.310001373291016
2020-06-03,81.27999877929688,91.4000015258789,389.9200134277344,52.72999954223633,123.91999816894531,173.16000366210938,25.989999771118164,547.7100219726562,60.209999084472656,53.34000015258789,127.08999633789062,45.119998931884766,306.6400146484375,97.18000030517578,55.369998931884766,36.683231353759766,71.9625015258789,210.57000732421875,13.079999923706055,251.0,153.35000610351562,148.64999389648438,104.2699966430664,31.309999465942383,47.900001525878906,152.52999877929688,402.6300048828125,132.83999633789062,193.2899932861328,52.09000015258789,134.7909698486328,78.30152893066406,46.90999984741211,185.36000061035156,104.11000061035156,8.769499778747559,53.4900016784668,132.82000732421875,34.30739974975586,118.52999877929688,83.7300033569336,79.58000183105469,19.610000610351562,58.86399841308594,305.3500061035156,178.0500030517578,28.829999923706055,41.15666580200195,49.2400016784668
2020-06-04,80.58000183105469,88.25,385.79998779296875,52.630001068115234,123.02999877929688,184.3000030517578,26.780000686645508,546.1900024414062,60.88999938964844,55.650001525878906,128.9600067138672,44.709999084472656,310.75,96.27999877929688,55.150001525878906,38.577205657958984,70.71499633789062,214.82000732421875,13.1899995803833,248.9499969482422,155.91000366210938,146.72999572753906,106.44000244140625,31.489999771118164,47.91999816894531,150.7100067138672,403.6700134277344,128.67999267578125,193.24000549316406,51.290000915527344,135.911376953125,77.81488800048828,48.689998626708984,182.9199981689453,101.27999877929688,8.766500473022461,52.849998474121094,130.57000732421875,34.16508483886719,116.05000305175781,83.12999725341797,78.73999786376953,20.329999923706055,57.62533187866211,298.0799865722656,176.42999267578125,30.219999313354492,40.70333480834961,49.099998474121094
2020-06-05,82.875,89.86000061035156,392.8999938964844,53.099998474121094,124.1500015258789,205.42999267578125,28.110000610351562,556.530029296875,61.33000183105469,58.86000061035156,135.1199951171875,48.59000015258789,312.0400085449219,100.80999755859375,59.310001373291016,39.27498245239258,72.0009994506836,217.9199981689453,14.520000457763672,254.89999389648438,161.3699951171875,147.3000030517578,111.2300033569336,32.619998931884766,49.09000015258789,149.2100067138672,410.75,130.97000122070312,197.16000366210938,52.529998779296875,139.97491455078125,78.49236297607422,49.529998779296875,187.1999969482422,102.70999908447266,8.920000076293945,53.97999954223633,132.44000244140625,34.14611053466797,118.33000183105469,87.4000015258789,82.13999938964844,21.989999771118164,59.04399871826172,311.8500061035156,184.8300018310547,31.670000076293945,40.52000045776367,53.08000183105469
2020-06-08,83.36499786376953,92.55999755859375,397.7799987792969,52.970001220703125,126.2030029296875,230.5,28.540000915527344,557.3300170898438,61.43000030517578,61.2400016784668,137.72000122070312,50.310001373291016,307.19000244140625,103.23999786376953,62.11000061035156,42.16577911376953,72.4020004272461,220.80999755859375,16.399999618530273,256.7699890136719,162.9199981689453,146.77000427246094,113.44999694824219,33.970001220703125,49.849998474121094,149.2100067138672,414.29998779296875,130.80999755859375,202.64999389648438,53.61000061035156,139.52340698242188,79.1030502319336,50.150001525878906,188.36000061035156,104.29000091552734,8.805000305175781,55.099998474121094,132.2100067138672,34.715370178222656,119.05000305175781,89.7300033569336,83.55999755859375,23.649999618530273,63.327999114990234,309.4800109863281,181.66000366210938,33.31999969482422,40.413333892822266,54.7400016784668
2020-06-09,85.99749755859375,90.2699966430664,397.1600036621094,56.38999938964844,130.04299926757812,216.74000549316406,28.219999313354492,558.0599975585938,60.93000030517578,59.5,134.19000244140625,48.630001068115234,305.54998779296875,101.52999877929688,59.470001220703125,39.97276306152344,72.60399627685547,218.10000610351562,15.430000305175781,256.760009765625,158.10000610351562,145.9600067138672,110.54000091552734,33.099998474121094,49.0,149.1300048828125,408.55999755859375,129.57000732421875,199.52000427246094,52.95000076293945,139.3812713623047,78.49236297607422,50.400001525878906,189.8000030517578,102.62999725341797,9.045999526977539,54.18000030517578,132.97000122070312,34.35483932495117,118.33999633789062,85.66999816894531,82.37000274658203,22.510000228881836,62.711334228515625,309.2099914550781,178.16000366210938,32.630001068115234,40.45000076293945,53.52000045776367
2020-06-10,88.20999908447266,92.16000366210938,406.82000732421875,57.439998626708984,132.37249755859375,203.41000366210938,26.600000381469727,558.0599975585938,60.15999984741211,55.86000061035156,132.44000244140625,45.90999984741211,307.3299865722656,97.58000183105469,55.630001068115234,37.92926788330078,73.23500061035156,213.52000427246094,14.510000228881836,254.4499969482422,154.1199951171875,147.8000030517578,106.05999755859375,32.5,48.619998931884766,151.0,403.7699890136719,130.10000610351562,195.8000030517578,53.11000061035156,137.04013061523438,78.02481079101562,48.689998626708984,196.83999633789062,102.12000274658203,9.36674976348877,54.11000061035156,134.1300048828125,34.07969665527344,119.2300033569336,84.33000183105469,79.01000213623047,20.959999084472656,68.336669921875,305.75,175.42999267578125,29.709999084472656,40.38666534423828,50.650001525878906
2020-06-11,83.9749984741211,87.77999877929688,387.6700134277344,52.83000183105469,127.89800262451172,170.0,23.93000030517578,525.2100219726562,56.709999084472656,48.38999938964844,121.55000305175781,42.119998931884766,300.8299865722656,89.37000274658203,51.150001525878906,34.63973617553711,70.09500122070312,194.1300048828125,12.279999732971191,239.47000122070312,143.44000244140625,140.8699951171875,97.20999908447266,31.18000030517578,45.540000915527344,144.0800018310547,383.8800048828125,123.94000244140625,187.50999450683594,50.529998779296875,127.40802764892578,73.8072509765625,44.56999969482422,186.27000427246094,95.16999816894531,8.796250343322754,51.310001373291016,127.83999633789062,31.59392738342285,116.26000213623047,75.0,72.56999969482422,18.510000228881836,64.85600280761719,283.7300109863281,163.2899932861328,26.790000915527344,40.029998779296875,46.18000030517578
2020-06-12,84.69999694824219,89.0199966430664,406.5400085449219,53.5,127.2509994506836,189.50999450683594,24.780000686645508,527.0399780273438,56.16999816894531,52.25,123.1500015258789,43.72999954223633,298.70001220703125,92.38999938964844,52.56999969482422,36.134979248046875,70.64600372314453,201.77999877929688,12.779999732971191,242.4499969482422,144.50999450683594,142.14999389648438,99.87000274658203,31.799999237060547,45.599998474121094,143.5399932861328,381.8699951171875,126.05000305175781,189.1699981689453,50.72999954223633,129.48995971679688,72.80534362792969,46.279998779296875,187.74000549316406,96.43000030517578,8.932499885559082,51.86000061035156,129.0,32.0208740234375,115.62000274658203,77.26000213623047,76.37999725341797,19.0,62.35200119018555,285.1499938964844,166.17999267578125,27.969999313354492,39.246665954589844,47.16999816894531
2020-06-15,85.74749755859375,89.55000305175781,401.3399963378906,54.68000030517578,128.63400268554688,190.94000244140625,25.149999618530273,543.030029296875,55.099998474121094,52.97999954223633,123.61000061035156,43.349998474121094,297.17999267578125,91.2300033569336,52.209999084472656,36.08513641357422,71.03700256347656,206.30999755859375,13.029999732971191,241.36000061035156,146.6300048828125,141.25,101.25,32.119998931884766,46.29999923706055,141.52000427246094,373.2799987792969,127.7300033569336,189.49000549316406,51.220001220703125,131.8812713623047,70.62976837158203,47.400001525878906,188.94000244140625,97.83999633789062,9.173749923706055,53.25,130.47999572753906,31.650854110717773,116.69000244140625,75.5999984741211,76.95999908447266,19.31999969482422,66.05999755859375,286.2799987792969,167.92999267578125,28.209999084472656,39.36000061035156,47.13999938964844
2020-06-16,88.0199966430664,89.73999786376953,411.6700134277344,54.459999084472656,130.7635040283203,197.77000427246094,25.799999237060547,550.4000244140625,57.060001373291016,54.45000076293945,130.11000061035156,45.11000061035156,301.3599853515625,94.02999877929688,54.599998474121094,37.23148727416992,72.32350158691406,209.58999633789062,13.529999732971191,249.9499969482422,149.11000061035156,144.4600067138672,102.05999755859375,32.72999954223633,46.77000045776367,163.7100067138672,382.7699890136719,131.74000549316406,190.32000732421875,52.58000183105469,133.5033416748047,73.44465637207031,48.560001373291016,193.57000732421875,99.04000091552734,9.068499565124512,54.59000015258789,131.6699981689453,31.688804626464844,118.12999725341797,77.04000091552734,77.83999633789062,19.549999237060547,65.47533416748047,293.0,170.97000122070312,28.520000457763672,39.883331298828125,48.20000076293945
2020-06-17,87.89749908447266,90.9000015258789,413.489990234375,54.54999923706055,132.0489959716797,192.5399932861328,25.0,555.22998046875,56.95000076293945,53.0,128.22999572753906,44.02000045776367,299.6099853515625,91.54000091552734,52.47999954223633,36.08513641357422,72.62699890136719,206.19000244140625,12.960000038146973,250.85000610351562,148.33999633789062,144.02000427246094,99.4800033569336,32.79999923706055,46.58000183105469,159.97000122070312,382.1099853515625,135.64999389648438,190.7899932861328,52.709999084472656,133.12709045410156,72.7957992553711,47.7599983215332,194.24000549316406,99.20999908447266,9.236000061035156,51.52000045776367,131.75999450683594,31.840606689453125,117.93000030517578,72.87999725341797,77.0999984741211,19.829999923706055,66.11933135986328,292.6000061035156,171.1699981689453,27.450000762939453,39.676666259765625,46.630001068115234
2020-06-18,87.93250274658203,90.27999877929688,420.4599914550781,54.040000915527344,132.69900512695312,192.2899932861328,25.040000915527344,556.77001953125,55.970001220703125,53.040000915527344,127.58999633789062,44.45000076293945,299.57000732421875,91.94000244140625,52.93000030517578,36.28450012207031,71.70600128173828,203.83999633789062,13.1899995803833,249.2100067138672,148.22999572753906,143.41000366210938,98.94000244140625,33.18000030517578,46.9900016784668,161.07000732421875,378.3900146484375,134.5500030517578,189.49000549316406,53.09000015258789,133.1187286376953,72.72901153564453,47.58000183105469,196.32000732421875,98.44999694824219,9.218000411987305,53.689998626708984,132.77999877929688,31.537002563476562,119.27999877929688,76.23999786376953,76.30999755859375,20.18000030517578,66.9306640625,291.4800109863281,170.85000610351562,27.549999237060547,39.33000183105469,46.91999816894531
2020-06-19,87.43000030517578,90.68000030517578,428.010009765625,54.22999954223633,133.75050354003906,187.02000427246094,25.25,555.3699951171875,56.40999984741211,52.91999816894531,127.45999908447266,43.70000076293945,299.8999938964844,90.62999725341797,52.29999923706055,35.63656234741211,71.23200225830078,201.6300048828125,13.039999961853027,246.64999389648438,145.3699951171875,143.8300018310547,97.80999755859375,33.47999954223633,46.02000045776367,159.94000244140625,372.20001220703125,133.8300018310547,186.55999755859375,52.560001373291016,132.23243713378906,74.33206176757812,46.93000030517578,195.14999389648438,95.77999877929688,9.261249542236328,54.400001525878906,131.27999877929688,31.707780838012695,118.91999816894531,74.69999694824219,75.4000015258789,19.709999084472656,66.72666931152344,291.239990234375,167.85000610351562,27.600000381469727,39.95000076293945,45.97999954223633
2020-06-22,89.71749877929688,90.33999633789062,438.6400146484375,54.7599983215332,135.6909942626953,188.52000427246094,24.6200008392334,553.2100219726562,57.560001373291016,52.060001373291016,125.79000091552734,43.560001373291016,300.45001220703125,91.58999633789062,52.41999816894531,35.08831024169922,72.53299713134766,203.4199981689453,13.020000457763672,249.16000366210938,144.94000244140625,143.38999938964844,96.75,33.150001525878906,45.7400016784668,160.4499969482422,375.9599914550781,134.72000122070312,187.4600067138672,52.349998474121094,131.01170349121094,73.23473358154297,47.380001068115234,200.57000732421875,99.51000213623047,9.526749610900879,55.119998931884766,131.0500030517578,31.41366195678711,117.75,74.4000015258789,75.4000015258789,19.81999969482422,66.28800201416016,292.6700134277344,168.1999969482422,27.350000381469727,40.560001373291016,46.41999816894531
2020-06-23,91.63249969482422,91.30000305175781,440.54998779296875,53.9900016784668,138.2205047607422,187.8800048828125,24.790000915527344,554.6500244140625,58.380001068115234,52.95000076293945,126.25,43.810001373291016,301.2900085449219,91.44000244140625,52.459999084472656,34.88894271850586,73.1989974975586,204.77999877929688,13.0,250.30999755859375,144.86000061035156,142.86000061035156,97.93000030517578,32.400001525878906,45.63999938964844,159.33999633789062,371.70001220703125,134.27999877929688,186.6199951171875,51.91999816894531,131.97325134277344,73.58778381347656,47.88999938964844,201.91000366210938,101.91999816894531,9.449999809265137,55.189998626708984,131.36000061035156,31.091081619262695,117.7300033569336,74.69999694824219,75.48999786376953,19.56999969482422,66.78533172607422,297.6000061035156,169.36000061035156,27.229999542236328,40.356666564941406,46.70000076293945
2020-06-24,90.01499938964844,87.30000305175781,431.67999267578125,52.38999938964844,136.72000122070312,176.69000244140625,23.809999465942383,538.5700073242188,57.7599983215332,50.810001373291016,122.05999755859375,40.9900016784668,298.0199890136719,87.63999938964844,48.95000076293945,32.54640197753906,71.63500213623047,198.02000427246094,11.859999656677246,246.1300048828125,138.35000610351562,139.82000732421875,94.66000366210938,32.130001068115234,44.650001525878906,157.02999877929688,359.82000732421875,131.97999572753906,184.2899932861328,50.63999938964844,127.27424621582031,72.39503479003906,46.95000076293945,197.83999633789062,100.08000183105469,9.23550033569336,54.439998626708984,129.55999755859375,30.540796279907227,116.41999816894531,69.98999786376953,73.63999938964844,17.860000610351562,64.0566635131836,289.17999267578125,165.5500030517578,26.1200008392334,40.099998474121094,44.5
2020-06-25,91.20999908447266,89.62000274658203,436.95001220703125,51.93000030517578,137.72900390625,174.8800048828125,24.719999313354492,546.969970703125,58.18000030517578,52.68000030517578,124.70999908447266,42.060001373291016,300.5299987792969,89.20999908447266,50.72999954223633,33.29402160644531,72.05500030517578,207.10000610351562,12.430000305175781,245.3800048828125,142.4600067138672,139.6699981689453,97.95999908447266,31.8799991607666,44.93000030517578,162.86000061035156,362.82000732421875,131.77000427246094,182.75999450683594,50.83000183105469,129.32273864746094,73.06298065185547,48.790000915527344,200.33999633789062,101.4000015258789,9.489999771118164,54.529998779296875,131.41000366210938,30.66413688659668,117.88999938964844,70.06999969482422,73.8499984741211,18.420000076293945,65.73200225830078,296.2200012207031,167.02000427246094,27.3700008392334,39.9033317565918,45.16999816894531
2020-06-26,88.40750122070312,88.70999908447266,426.9200134277344,50.099998474121094,134.64349365234375,170.00999450683594,23.149999618530273,534.8499755859375,57.540000915527344,49.58000183105469,122.38999938964844,40.349998474121094,296.55999755859375,86.45999908447266,48.7599983215332,32.29719543457031,68.12699890136719,189.19000244140625,11.930000305175781,241.00999450683594,138.2100067138672,137.80999755859375,92.58999633789062,30.899999618530273,43.56999969482422,162.8300018310547,356.760009765625,129.41000366210938,179.74000549316406,50.08000183105469,127.52508544921875,71.74618530273438,47.04999923706055,196.3300018310547,93.66999816894531,9.154999732971191,54.18000030517578,128.92999267578125,30.398481369018555,115.2300033569336,68.06999969482422,71.56999969482422,17.440000534057617,63.982666015625,286.8800048828125,162.63999938964844,25.34000015258789,39.439998626708984,43.619998931884766
2020-06-29,90.44499969482422,89.01000213623047,424.20001220703125,50.279998779296875,134.0189971923828,194.49000549316406,23.389999389648438,532.8699951171875,57.79999923706055,50.290000915527344,125.25,41.29999923706055,301.5899963378906,87.66999816894531,49.650001525878906,33.89211654663086,69.8584976196289,193.47000122070312,12.420000076293945,246.1199951171875,143.24000549316406,139.0399932861328,93.0,31.639999389648438,44.36000061035156,162.72000122070312,367.5,133.52000427246094,182.8000030517578,50.58000183105469,130.07525634765625,72.63359069824219,47.2400016784668,198.44000244140625,95.87000274658203,9.199999809265137,54.7599983215332,131.0800018310547,30.967742919921875,117.66000366210938,68.66000366210938,73.4800033569336,18.010000228881836,67.29000091552734,289.760009765625,165.50999450683594,25.700000762939453,39.686668395996094,44.31999969482422
2020-06-30,91.19999694824219,91.43000030517578,435.30999755859375,52.61000061035156,137.9409942626953,183.3000030517578,23.75,544.0900268554688,58.79999923706055,51.099998474121094,126.5,42.02000045776367,303.2099914550781,89.2300033569336,50.65999984741211,34.04164123535156,70.90249633789062,197.6199951171875,12.979999542236328,250.50999450683594,144.58999633789062,140.6300048828125,94.05999755859375,31.889999389648438,44.68000030517578,164.17999267578125,364.9200134277344,135.1199951171875,184.47000122070312,51.130001068115234,130.42642211914062,73.78816986083984,48.29999923706055,203.50999450683594,98.05000305175781,9.497750282287598,55.27000045776367,132.25999450683594,31.024667739868164,119.56999969482422,71.9000015258789,73.58999633789062,18.389999389648438,71.98733520507812,294.95001220703125,169.07000732421875,25.600000381469727,39.926666259765625,44.720001220703125
2020-07-01,91.02749633789062,91.63999938964844,439.80999755859375,52.58000183105469,143.93499755859375,180.32000732421875,23.260000228881836,544.3200073242188,59.43000030517578,50.349998474121094,126.05999755859375,40.7400016784668,304.75,87.62000274658203,49.86000061035156,33.59306716918945,72.0999984741211,197.57000732421875,12.470000267028809,248.14999389648438,144.11000061035156,140.3800048828125,93.26000213623047,31.670000076293945,44.81999969482422,163.3000030517578,360.4200134277344,135.6300048828125,184.66000366210938,51.08000183105469,129.95819091796875,74.54198455810547,47.61000061035156,204.6999969482422,97.4000015258789,9.529999732971191,55.4900016784668,132.36000061035156,32.01138687133789,119.9800033569336,69.11000061035156,74.02999877929688,17.719999313354492,74.64199829101562,297.7300109863281,166.8800048828125,25.09000015258789,39.89666748046875,43.709999084472656
2020-07-02,91.02749633789062,92.2300033569336,442.95001220703125,52.34000015258789,144.51499938964844,180.80999755859375,23.290000915527344,551.77001953125,59.13999938964844,50.54999923706055,127.72000122070312,41.779998779296875,305.739990234375,88.30999755859375,50.52000045776367,33.991798400878906,73.49649810791016,197.39999389648438,12.569999694824219,248.5,145.02000427246094,140.97000122070312,92.66000366210938,31.809999465942383,44.880001068115234,163.8699951171875,362.0,135.7100067138672,183.52000427246094,51.4900016784668,131.30435180664062,75.1717529296875,47.790000915527344,206.25999450683594,98.43000030517578,9.612250328063965,55.939998626708984,132.85000610351562,32.74193572998047,120.87999725341797,68.41999816894531,73.77999877929688,17.979999542236328,80.57733154296875,298.260009765625,169.0800018310547,25.34000015258789,39.73666763305664,44.08000183105469
2020-07-06,93.4625015258789,92.97000122070312,452.5899963378906,53.400001525878906,152.8520050048828,187.91000366210938,23.65999984741211,557.5499877929688,60.189998626708984,51.970001220703125,129.42999267578125,41.630001068115234,311.489990234375,88.56999969482422,50.40999984741211,34.88894271850586,74.98249816894531,207.36000061035156,13.029999732971191,249.5500030517578,147.22000122070312,142.97999572753906,95.0,32.0,45.22999954223633,166.88999938964844,362.5899963378906,135.75999450683594,188.5,51.619998931884766,132.1906280517578,75.93511199951172,48.81999969482422,210.6999969482422,99.94999694824219,9.839249610900879,56.599998474121094,133.3000030517578,32.74193572998047,121.62999725341797,68.08999633789062,75.44000244140625,18.75,91.43866729736328,302.80999755859375,172.16000366210938,25.489999771118164,39.630001068115234,44.38999938964844
2020-07-07,93.17250061035156,92.45999908447266,449.3599853515625,52.93000030517578,150.00599670410156,178.8800048828125,23.010000228881836,549.22998046875,60.290000915527344,50.31999969482422,127.19999694824219,40.63999938964844,316.2300109863281,86.30999755859375,48.11000061035156,33.692752838134766,74.49600219726562,199.36000061035156,12.40999984741211,247.35000610351562,144.97000122070312,142.85000610351562,92.31999969482422,32.04999923706055,45.209999084472656,166.75,353.2699890136719,135.02000427246094,185.82000732421875,51.5,129.4481658935547,75.114501953125,47.4900016784668,208.25,97.06999969482422,9.871749877929688,56.310001373291016,133.57000732421875,32.286529541015625,122.22000122070312,64.61000061035156,74.25,18.18000030517578,92.65733337402344,296.6499938964844,169.77999877929688,24.459999084472656,42.31666564941406,43.2400016784668
2020-07-08,95.34249877929688,92.58000183105469,457.67999267578125,53.43000030517578,154.0554962158203,180.0800018310547,23.100000381469727,557.6099853515625,59.560001373291016,50.880001068115234,128.1300048828125,41.040000915527344,316.32000732421875,86.3499984741211,47.439998626708984,34.191165924072266,75.18000030517578,202.25,12.470000267028809,249.1699981689453,145.58999633789062,143.27000427246094,93.30000305175781,31.860000610351562,45.06999969482422,169.1300048828125,350.2300109863281,135.75,185.85000610351562,51.2400016784668,129.24749755859375,74.35114288330078,48.90999984741211,212.8300018310547,98.83999633789062,10.215999603271484,56.65999984741211,134.22000122070312,32.0208740234375,122.88999938964844,63.97999954223633,74.13999938964844,18.06999969482422,91.05867004394531,298.3599853515625,169.0399932861328,24.549999237060547,41.47999954223633,43.13999938964844
2020-07-09,95.75250244140625,93.66999816894531,460.8399963378906,57.2599983215332,159.13150024414062,173.27999877929688,22.770000457763672,549.4400024414062,58.11000061035156,49.45000076293945,125.7300033569336,38.349998474121094,325.5400085449219,82.73999786376953,44.34000015258789,32.79560852050781,75.93299865722656,196.8300018310547,11.779999732971191,247.9600067138672,141.3699951171875,142.49000549316406,91.27999877929688,31.3700008392334,43.90999984741211,166.4499969482422,339.9599914550781,135.61000061035156,184.3300018310547,50.2599983215332,126.63043212890625,73.17748260498047,47.5099983215332,214.32000732421875,96.98999786376953,10.508999824523926,57.529998779296875,132.7100067138672,31.745731353759766,122.4800033569336,58.97999954223633,73.56999969482422,17.1299991607666,92.9520034790039,291.1600036621094,165.99000549316406,24.040000915527344,42.58333206176758,41.36000061035156
2020-07-10,95.91999816894531,93.04000091552734,466.20001220703125,55.880001068115234,160.0,178.44000244140625,24.020000457763672,554.0800170898438,57.43000030517578,52.650001525878906,128.00999450683594,39.689998626708984,326.2300109863281,85.2300033569336,45.400001525878906,33.3438606262207,76.95050048828125,205.55999755859375,12.0600004196167,250.11000061035156,142.4499969482422,142.3699951171875,96.2699966430664,32.279998779296875,45.150001525878906,163.36000061035156,349.25,137.42999267578125,184.8800048828125,51.439998626708984,127.8010025024414,73.21565246582031,49.79999923706055,213.6699981689453,97.98999786376953,10.479249954223633,57.38999938964844,134.4600067138672,32.09677505493164,123.88999938964844,61.060001373291016,74.29000091552734,17.790000915527344,102.97666931152344,291.2300109863281,166.38999938964844,25.469999313354492,43.560001373291016,42.650001525878906
2020-07-13,95.47750091552734,93.08999633789062,442.4700012207031,53.59000015258789,155.1999969482422,175.64999389648438,24.190000534057617,552.5599975585938,57.75,52.20000076293945,130.57000732421875,39.65999984741211,322.9200134277344,85.4000015258789,44.95000076293945,33.39370346069336,75.61150360107422,208.8800048828125,11.789999961853027,249.6199951171875,143.49000549316406,145.2100067138672,97.6500015258789,32.5099983215332,45.25,162.0800018310547,353.05999755859375,136.5500030517578,184.9199981689453,51.650001525878906,129.4314422607422,73.8072509765625,50.220001220703125,207.07000732421875,96.45999908447266,10.052249908447266,57.0099983215332,134.91000366210938,33.406070709228516,124.05000305175781,60.27000045776367,72.6500015258789,17.3799991607666,99.80400085449219,299.7099914550781,169.1699981689453,25.40999984741211,43.17333221435547,42.65999984741211
2020-07-14,97.05750274658203,94.81999969482422,433.7799987792969,54.720001220703125,154.1999969482422,179.9600067138672,24.139999389648438,561.3300170898438,57.88999938964844,50.150001525878906,136.8800048828125,41.310001373291016,328.0,88.3499984741211,47.279998779296875,34.29084777832031,76.04299926757812,214.00999450683594,12.479999542236328,257.7900085449219,148.10000610351562,147.9199981689453,98.20999908447266,33.310001373291016,45.869998931884766,163.8800048828125,355.6600036621094,140.05999755859375,190.72000122070312,52.849998474121094,132.55853271484375,74.66603088378906,50.5,208.35000610351562,96.76000213623047,10.376999855041504,57.20000076293945,135.52000427246094,33.425048828125,125.08999633789062,61.959999084472656,72.7300033569336,18.389999389648438,101.12000274658203,308.5199890136719,171.88999938964844,24.25,44.003334045410156,44.06999969482422
